38	18	13	+1
221	237	142	-1
18	19	17	-1
24	44	69	-1
14	15	13	-1
12	16	15	-1
73	39	31	+1
54	72	97	-1
15	17	14	-1
14	16	13	-1
31	87	119	-1
124	70	54	+1
110	55	43	+1
109	49	40	+1
54	27	28	+1
35	103	135	-1
27	29	26	-1
25	42	29	-1
0	0	0	-1
25	42	66	-1
112	56	41	+1
26	68	101	-1
139	96	79	+1
31	83	108	-1
115	127	108	-1
60	26	20	+1
15	16	16	-1
19	20	18	-1
15	17	15	-1
185	205	181	-1
48	24	20	+1
24	36	58	-1
34	58	75	-1
29	54	82	-1
33	32	30	-1
27	50	75	-1
149	134	99	+1
26	66	97	-1
34	75	91	-1
18	19	17	-1
19	20	16	-1
27	77	107	-1
94	48	40	+1
113	65	43	+1
119	128	109	-1
17	20	14	-1
27	53	80	-1
28	51	74	-1
118	128	109	-1
139	104	82	+1
14	16	15	-1
15	17	12	-1
79	33	25	+1
25	41	57	-1
141	108	89	+1
118	77	59	+1
15	17	16	-1
22	16	11	+1
26	44	66	-1
46	24	21	+1
26	53	82	-1
144	102	68	+1
68	37	34	+1
24	47	77	-1
16	18	15	-1
13	15	12	-1
25	51	80	-1
103	48	40	+1
27	23	20	-1
100	70	61	+1
25	37	43	-1
107	54	42	+1
15	17	15	-1
27	71	92	-1
72	54	25	+1
16	18	15	-1
27	30	26	-1
86	49	37	+1
17	20	17	-1
16	16	15	-1
37	105	134	-1
113	61	49	+1
30	36	40	-1
19	19	14	-1
79	35	27	+1
31	65	89	-1
19	17	20	-1
26	27	22	-1
16	17	15	-1
17	18	16	-1
71	39	31	+1
21	23	22	-1
28	64	93	-1
108	48	41	+1
15	16	14	-1
185	160	108	+1
114	126	107	-1
93	42	34	+1
50	19	14	+1
25	49	74	-1
44	19	15	+1
17	18	17	-1
20	22	17	-1
60	67	59	-1
15	16	15	-1
48	22	16	+1
27	58	86	-1
94	53	35	+1
147	104	81	+1
68	64	58	-1
28	71	90	-1
30	83	116	-1
24	47	74	-1
115	126	107	-1
30	88	111	-1
114	125	107	-1
0	0	0	-1
209	155	107	+1
37	89	119	-1
23	50	80	-1
19	18	16	-1
119	128	109	-1
34	32	35	-1
15	16	12	-1
21	21	17	-1
38	103	126	-1
40	22	17	+1
49	21	18	+1
142	156	136	-1
159	125	104	+1
15	17	15	-1
32	62	62	-1
48	25	17	+1
60	27	22	+1
22	35	62	-1
102	124	112	-1
19	25	28	-1
37	95	123	-1
17	18	14	-1
106	72	45	+1
22	20	17	-1
24	24	22	-1
15	18	16	-1
26	64	92	-1
21	21	20	-1
21	24	22	-1
17	20	16	-1
24	48	71	-1
50	54	42	-1
27	75	111	-1
31	91	123	-1
26	45	69	-1
28	74	107	-1
17	17	18	-1
123	136	120	-1
21	26	29	-1
18	29	45	-1
107	86	78	+1
15	17	16	-1
141	117	89	+1
109	54	43	+1
17	18	17	-1
27	49	77	-1
15	18	16	-1
115	79	65	+1
150	128	99	+1
14	16	16	-1
16	18	12	-1
20	19	18	-1
26	63	95	-1
21	23	20	-1
146	101	73	+1
121	81	63	+1
26	62	91	-1
101	45	37	+1
27	32	27	-1
17	17	17	-1
31	91	122	-1
116	74	58	+1
94	36	30	+1
40	17	14	+1
83	61	50	+1
12	15	14	-1
45	21	20	+1
197	181	123	+1
61	31	24	+1
53	23	16	+1
26	48	79	-1
27	69	102	-1
142	90	63	+1
29	37	41	-1
24	49	78	-1
171	118	80	+1
127	92	78	+1
15	16	13	-1
15	15	13	-1
25	50	69	-1
18	18	17	-1
54	19	15	+1
118	131	111	-1
26	51	74	-1
50	143	170	-1
118	131	110	-1
21	20	18	-1
115	125	107	-1
45	20	19	+1
23	52	81	-1
14	19	17	-1
66	74	66	-1
12	16	15	-1
21	19	23	-1
17	19	19	-1
118	127	108	-1
50	99	105	-1
17	17	17	-1
13	15	14	-1
75	36	26	+1
12	14	12	-1
31	67	94	-1
24	49	78	-1
17	19	16	-1
26	50	78	-1
98	47	35	+1
17	22	20	-1
220	198	135	+1
36	24	20	+1
25	57	82	-1
24	65	86	-1
16	18	14	-1
27	71	103	-1
14	15	14	-1
13	15	13	-1
19	18	18	-1
31	35	29	-1
65	24	19	+1
23	41	61	-1
53	20	17	+1
16	19	18	-1
81	66	80	-1
39	113	138	-1
133	100	70	+1
217	235	139	-1
15	18	15	-1
92	42	34	+1
27	50	74	-1
112	126	108	-1
32	88	119	-1
27	75	104	-1
26	70	103	-1
17	20	18	-1
14	14	12	-1
15	18	15	-1
230	241	220	-1
28	68	93	-1
112	120	102	-1
30	86	116	-1
109	52	41	+1
222	198	137	+1
16	18	15	-1
21	21	20	-1
20	27	25	-1
51	20	18	+1
16	17	15	-1
122	66	53	+1
17	17	13	-1
32	81	99	-1
41	18	15	+1
211	178	126	+1
23	31	26	-1
91	50	41	+1
85	43	34	+1
0	0	0	-1
18	19	18	-1
47	54	52	-1
15	17	15	-1
117	68	54	+1
85	42	31	+1
37	36	29	-1
28	32	35	-1
14	14	14	-1
106	50	43	+1
113	124	105	-1
209	161	112	+1
41	24	19	+1
14	15	14	-1
16	17	16	-1
21	25	23	-1
20	20	18	-1
118	126	108	-1
14	16	13	-1
26	49	77	-1
30	83	116	-1
25	46	71	-1
19	23	17	-1
15	15	15	-1
99	116	100	-1
13	14	15	-1
42	124	146	-1
32	76	99	-1
116	66	57	+1
42	20	19	+1
207	178	114	+1
17	20	19	-1
0	0	0	-1
20	20	20	-1
220	237	138	-1
0	0	0	-1
32	87	121	-1
48	18	15	+1
101	52	40	+1
93	46	34	+1
155	125	94	+1
19	21	17	-1
91	53	39	+1
17	21	17	-1
24	46	68	-1
35	95	126	-1
16	17	13	-1
47	20	14	+1
26	48	69	-1
18	21	18	-1
18	20	18	-1
16	20	17	-1
25	51	77	-1
32	84	117	-1
16	20	17	-1
112	54	42	+1
98	46	36	+1
15	18	16	-1
30	85	117	-1
32	80	109	-1
25	50	76	-1
25	57	88	-1
24	41	63	-1
240	240	240	-1
28	73	107	-1
26	52	72	-1
27	53	76	-1
17	20	16	-1
121	131	112	-1
36	36	30	-1
19	21	18	-1
25	26	22	-1
15	18	16	-1
59	65	57	-1
28	46	70	-1
32	87	118	-1
51	55	49	-1
15	17	17	-1
29	28	22	-1
36	105	135	-1
137	94	79	+1
21	28	26	-1
33	88	120	-1
29	51	74	-1
82	43	32	+1
14	17	16	-1
24	25	23	-1
13	14	13	-1
38	41	37	-1
18	20	16	-1
24	39	61	-1
17	25	29	-1
109	54	42	+1
14	14	12	-1
51	20	14	+1
110	64	47	+1
211	158	111	+1
33	88	119	-1
29	86	116	-1
15	17	16	-1
98	41	35	+1
128	75	61	+1
44	20	14	+1
13	16	13	-1
22	35	58	-1
25	48	73	-1
31	91	117	-1
30	42	35	-1
212	166	108	+1
59	69	66	-1
26	48	67	-1
26	53	81	-1
31	88	121	-1
15	18	16	-1
38	97	118	-1
51	31	21	+1
22	26	24	-1
18	19	18	-1
156	116	72	+1
79	47	36	+1
14	16	16	-1
99	48	40	+1
36	96	122	-1
112	59	44	+1
24	43	70	-1
17	20	18	-1
14	16	14	-1
104	113	98	-1
17	18	16	-1
217	233	134	-1
18	18	15	-1
27	49	79	-1
204	233	138	-1
26	68	100	-1
22	50	77	-1
26	60	93	-1
15	15	14	-1
31	84	112	-1
24	44	70	-1
67	42	30	+1
46	20	16	+1
17	18	17	-1
109	61	48	+1
25	49	71	-1
26	69	105	-1
32	58	79	-1
46	21	17	+1
96	40	32	+1
118	129	110	-1
15	14	13	-1
19	21	19	-1
46	51	47	-1
17	21	19	-1
31	88	117	-1
45	49	40	-1
24	54	81	-1
35	101	131	-1
27	51	72	-1
218	233	137	-1
0	0	0	-1
93	59	39	+1
213	160	114	+1
115	125	107	-1
15	16	14	-1
117	66	46	+1
26	60	87	-1
63	32	27	+1
20	21	19	-1
24	51	75	-1
115	127	107	-1
12	14	12	-1
26	45	63	-1
21	30	31	-1
99	122	114	-1
23	56	86	-1
96	41	33	+1
121	74	59	+1
14	17	16	-1
14	18	17	-1
18	21	16	-1
12	14	12	-1
69	76	67	-1
19	19	16	-1
30	82	109	-1
173	147	112	+1
40	75	78	-1
48	18	13	+1
16	18	16	-1
24	55	86	-1
27	75	106	-1
67	74	78	-1
199	184	123	+1
215	181	116	+1
19	21	18	-1
25	70	104	-1
25	58	90	-1
16	18	16	-1
24	41	37	-1
183	123	88	+1
28	29	28	-1
29	81	115	-1
137	65	45	+1
15	18	17	-1
25	53	80	-1
25	27	26	-1
14	18	15	-1
18	21	18	-1
0	0	0	-1
16	18	17	-1
13	16	13	-1
180	163	122	+1
17	17	13	-1
24	36	58	-1
0	0	0	-1
17	17	15	-1
240	240	240	-1
68	33	28	+1
120	131	111	-1
88	48	39	+1
87	39	33	+1
30	81	109	-1
25	27	24	-1
222	239	139	-1
40	114	139	-1
31	84	111	-1
27	69	101	-1
27	56	86	-1
101	52	39	+1
31	79	106	-1
95	41	34	+1
22	36	60	-1
15	15	14	-1
65	26	20	+1
89	39	31	+1
28	57	85	-1
136	91	70	+1
77	46	36	+1
61	33	27	+1
24	42	65	-1
28	91	117	-1
31	78	101	-1
105	53	39	+1
30	70	85	-1
183	129	96	+1
27	52	71	-1
25	60	90	-1
80	36	28	+1
17	17	16	-1
224	239	141	-1
225	240	138	-1
17	18	15	-1
15	17	15	-1
118	129	110	-1
86	41	29	+1
16	18	14	-1
36	98	129	-1
20	20	16	-1
67	35	30	+1
49	144	162	-1
29	80	115	-1
15	18	15	-1
123	136	120	-1
26	57	88	-1
22	43	71	-1
160	133	98	+1
43	20	16	+1
19	20	18	-1
27	72	105	-1
16	17	13	-1
14	17	14	-1
21	34	57	-1
17	17	17	-1
23	32	51	-1
51	22	17	+1
119	129	111	-1
80	174	201	-1
20	23	19	-1
16	19	18	-1
19	18	13	-1
14	17	15	-1
13	16	14	-1
24	50	75	-1
27	70	103	-1
24	48	78	-1
31	78	105	-1
23	23	19	-1
15	18	17	-1
95	118	92	-1
26	68	101	-1
67	35	31	+1
30	86	119	-1
89	37	30	+1
37	49	47	-1
116	127	108	-1
27	74	108	-1
240	240	240	-1
29	84	103	-1
24	43	70	-1
27	56	75	-1
15	15	13	-1
15	16	13	-1
216	236	208	-1
14	17	15	-1
26	66	95	-1
128	107	79	+1
18	21	17	-1
15	16	13	-1
28	56	80	-1
15	19	18	-1
24	38	55	-1
13	14	13	-1
23	47	77	-1
18	18	16	-1
24	64	97	-1
117	126	109	-1
0	0	0	-1
156	124	88	+1
17	19	17	-1
42	19	14	+1
16	18	13	-1
82	35	28	+1
66	80	69	-1
23	43	68	-1
14	16	14	-1
222	237	137	-1
106	115	86	-1
163	125	100	+1
80	40	31	+1
147	123	92	+1
50	18	14	+1
17	20	16	-1
30	92	119	-1
22	38	60	-1
98	43	36	+1
19	20	18	-1
41	16	13	+1
15	17	15	-1
116	125	107	-1
30	84	117	-1
99	76	58	+1
14	17	14	-1
15	18	13	-1
14	16	15	-1
29	62	81	-1
32	93	124	-1
23	42	67	-1
70	32	23	+1
240	240	237	-1
31	83	115	-1
102	68	45	+1
113	67	60	+1
81	42	31	+1
25	55	81	-1
15	17	15	-1
86	56	36	+1
26	42	61	-1
30	34	37	-1
36	102	130	-1
29	76	111	-1
140	105	91	+1
33	64	88	-1
223	239	139	-1
25	56	88	-1
41	59	55	-1
29	76	101	-1
15	17	15	-1
16	17	16	-1
201	161	104	+1
26	49	73	-1
23	56	85	-1
20	27	43	-1
18	21	18	-1
18	21	18	-1
70	60	49	+1
215	237	208	-1
31	82	116	-1
24	44	67	-1
26	54	83	-1
24	48	72	-1
14	18	14	-1
17	20	20	-1
37	108	137	-1
25	50	74	-1
100	45	36	+1
22	26	21	-1
23	25	24	-1
48	133	153	-1
221	238	138	-1
25	47	62	-1
150	84	67	+1
15	16	15	-1
17	20	16	-1
101	77	56	+1
117	127	108	-1
220	236	139	-1
32	89	119	-1
19	21	19	-1
15	17	16	-1
124	137	120	-1
19	22	20	-1
22	40	54	-1
29	30	28	-1
29	74	103	-1
115	62	43	+1
114	84	59	+1
23	44	71	-1
28	82	114	-1
29	51	68	-1
80	42	33	+1
47	21	16	+1
50	51	39	-1
54	22	15	+1
109	64	52	+1
38	36	37	-1
29	54	76	-1
62	34	29	+1
51	56	46	-1
71	34	28	+1
19	22	19	-1
42	25	19	+1
21	46	71	-1
41	98	120	-1
17	17	14	-1
24	45	68	-1
36	72	72	-1
15	17	15	-1
110	124	105	-1
51	19	16	+1
106	118	103	-1
118	130	110	-1
16	18	15	-1
14	17	14	-1
20	31	55	-1
18	19	17	-1
24	46	72	-1
141	93	74	+1
19	20	20	-1
43	20	16	+1
33	17	13	+1
29	84	117	-1
26	66	95	-1
77	48	36	+1
27	72	107	-1
32	36	31	-1
28	31	27	-1
13	15	14	-1
19	19	16	-1
22	24	20	-1
26	54	83	-1
40	17	13	+1
84	68	38	+1
69	38	29	+1
16	17	14	-1
34	34	35	-1
125	72	51	+1
17	20	18	-1
20	18	15	-1
16	16	15	-1
22	37	56	-1
24	41	65	-1
36	40	36	-1
34	103	130	-1
111	60	47	+1
16	18	16	-1
112	123	104	-1
24	26	22	-1
46	21	17	+1
0	0	0	-1
12	14	13	-1
25	57	85	-1
15	19	16	-1
29	79	100	-1
56	21	18	+1
0	0	0	-1
116	128	109	-1
14	16	13	-1
22	24	23	-1
14	17	16	-1
119	91	74	+1
13	14	13	-1
15	16	13	-1
115	126	109	-1
19	22	18	-1
13	16	12	-1
26	61	90	-1
26	48	72	-1
97	46	37	+1
21	21	19	-1
66	33	26	+1
13	16	14	-1
25	47	63	-1
30	84	118	-1
16	16	12	-1
16	20	17	-1
226	241	142	-1
31	34	30	-1
17	20	20	-1
66	35	26	+1
21	18	16	-1
91	48	33	+1
158	132	96	+1
41	121	145	-1
219	237	138	-1
217	188	131	+1
28	69	97	-1
33	29	37	-1
69	36	29	+1
14	16	12	-1
21	21	22	-1
28	69	97	-1
116	70	59	+1
16	18	15	-1
33	100	116	-1
25	50	76	-1
18	19	17	-1
114	124	107	-1
14	16	13	-1
28	75	108	-1
37	44	46	-1
24	43	59	-1
16	18	14	-1
14	17	14	-1
95	44	37	+1
25	52	81	-1
16	18	16	-1
79	39	31	+1
74	42	30	+1
16	18	17	-1
195	146	102	+1
51	22	20	+1
26	29	25	-1
107	54	48	+1
46	77	79	-1
117	128	109	-1
23	25	22	-1
17	16	15	-1
97	48	39	+1
141	156	137	-1
132	94	69	+1
17	18	15	-1
25	24	19	-1
16	20	15	-1
121	132	112	-1
123	96	77	+1
25	62	91	-1
36	81	99	-1
168	118	85	+1
26	49	76	-1
14	16	13	-1
32	66	80	-1
19	19	17	-1
79	88	77	-1
33	99	121	-1
16	16	14	-1
46	19	15	+1
103	50	39	+1
15	15	12	-1
118	77	62	+1
70	36	29	+1
101	57	45	+1
15	16	14	-1
109	54	45	+1
20	19	20	-1
31	85	114	-1
121	132	111	-1
23	34	34	-1
31	82	115	-1
14	16	13	-1
42	19	15	+1
115	126	107	-1
22	38	52	-1
23	25	21	-1
25	58	89	-1
145	97	51	+1
98	46	35	+1
99	63	53	+1
15	18	17	-1
15	18	16	-1
55	150	165	-1
68	65	65	-1
22	51	81	-1
41	61	53	-1
95	42	33	+1
18	18	15	-1
16	21	19	-1
24	54	85	-1
25	59	95	-1
42	60	49	-1
23	39	65	-1
29	54	82	-1
108	49	42	+1
93	51	39	+1
29	82	111	-1
16	20	14	-1
20	26	21	-1
27	56	79	-1
149	88	62	+1
14	15	14	-1
17	20	18	-1
27	37	23	-1
111	84	62	+1
24	52	77	-1
82	33	26	+1
17	18	16	-1
16	15	16	-1
19	18	16	-1
25	45	65	-1
128	80	64	+1
218	234	135	-1
18	20	16	-1
67	75	66	-1
33	86	116	-1
15	15	13	-1
14	15	14	-1
17	18	18	-1
217	184	122	+1
14	16	16	-1
59	23	16	+1
23	56	59	-1
122	134	112	-1
27	48	65	-1
26	51	80	-1
32	89	118	-1
27	49	68	-1
81	44	35	+1
15	16	15	-1
25	75	142	-1
28	79	113	-1
28	79	111	-1
27	28	27	-1
24	24	23	-1
26	49	77	-1
70	33	28	+1
17	17	16	-1
47	42	41	-1
16	16	13	-1
38	18	14	+1
71	43	31	+1
14	15	14	-1
30	82	113	-1
16	17	15	-1
72	35	28	+1
18	17	16	-1
48	143	157	-1
116	124	106	-1
20	20	18	-1
24	45	71	-1
16	18	17	-1
14	17	15	-1
21	20	19	-1
24	57	88	-1
26	48	69	-1
23	49	76	-1
99	54	34	+1
23	40	58	-1
48	56	43	-1
31	34	19	-1
26	52	75	-1
57	69	64	-1
95	49	38	+1
29	57	81	-1
40	112	139	-1
25	38	59	-1
114	126	106	-1
118	60	47	+1
27	49	72	-1
28	53	84	-1
24	25	19	-1
17	18	15	-1
121	131	112	-1
150	124	90	+1
25	16	13	+1
14	16	15	-1
25	28	25	-1
17	19	17	-1
117	129	109	-1
19	21	18	-1
61	33	26	+1
139	155	136	-1
41	35	27	-1
36	96	126	-1
27	63	90	-1
17	18	16	-1
128	90	62	+1
97	43	34	+1
67	75	66	-1
31	87	121	-1
22	22	16	-1
16	20	18	-1
12	15	11	-1
31	94	123	-1
60	110	123	-1
104	60	55	+1
26	69	101	-1
19	20	19	-1
25	46	69	-1
15	17	16	-1
15	17	15	-1
34	92	123	-1
90	58	47	+1
54	21	16	+1
14	16	16	-1
24	35	52	-1
26	26	20	-1
16	17	15	-1
23	35	57	-1
20	22	20	-1
33	85	117	-1
25	71	104	-1
15	17	15	-1
25	62	93	-1
25	40	60	-1
33	28	23	-1
14	16	14	-1
34	96	128	-1
16	18	15	-1
120	131	111	-1
23	35	51	-1
56	22	16	+1
144	122	92	+1
64	39	28	+1
123	133	114	-1
27	76	105	-1
15	16	15	-1
160	133	100	+1
64	71	73	-1
110	53	40	+1
25	46	71	-1
14	16	13	-1
45	137	154	-1
17	18	16	-1
15	17	14	-1
28	77	111	-1
53	22	16	+1
23	37	40	-1
121	123	99	-1
93	44	34	+1
25	45	66	-1
29	81	113	-1
16	16	15	-1
25	47	70	-1
32	93	114	-1
30	87	121	-1
25	51	79	-1
16	18	17	-1
122	133	113	-1
54	96	92	-1
15	18	15	-1
35	16	12	+1
29	57	84	-1
27	67	93	-1
17	18	15	-1
12	15	13	-1
52	141	153	-1
26	63	89	-1
17	16	13	-1
15	16	15	-1
60	114	117	-1
25	50	73	-1
15	17	14	-1
94	40	34	+1
218	200	138	+1
27	29	25	-1
61	21	16	+1
29	78	111	-1
24	50	78	-1
12	15	13	-1
31	89	114	-1
140	155	136	-1
49	142	160	-1
78	88	77	-1
28	30	36	-1
15	19	15	-1
25	26	24	-1
17	17	16	-1
17	16	13	-1
40	115	140	-1
15	17	15	-1
15	15	13	-1
25	46	64	-1
46	26	18	+1
79	39	30	+1
22	42	68	-1
167	139	99	+1
16	17	16	-1
34	100	129	-1
18	20	20	-1
14	17	15	-1
46	22	18	+1
33	90	121	-1
94	38	32	+1
108	121	101	-1
21	24	22	-1
36	103	129	-1
24	58	84	-1
18	18	17	-1
41	45	57	-1
41	32	33	-1
192	144	113	+1
30	78	113	-1
115	127	107	-1
16	17	16	-1
15	18	16	-1
39	113	139	-1
32	96	125	-1
97	41	34	+1
24	15	12	+1
26	16	13	+1
232	239	215	-1
15	16	15	-1
20	21	20	-1
16	18	16	-1
119	70	49	+1
101	47	38	+1
37	20	18	+1
32	77	112	-1
110	59	51	+1
80	46	38	+1
118	128	108	-1
141	98	73	+1
25	60	90	-1
16	17	16	-1
13	15	12	-1
113	134	116	-1
132	101	80	+1
17	20	15	-1
28	48	67	-1
16	17	15	-1
14	17	16	-1
112	101	83	+1
25	60	88	-1
73	37	28	+1
26	50	75	-1
36	108	137	-1
18	18	14	-1
24	43	65	-1
146	103	75	+1
30	87	119	-1
100	52	39	+1
17	16	15	-1
89	35	28	+1
25	70	103	-1
25	57	85	-1
13	15	12	-1
25	43	64	-1
48	24	16	+1
28	57	83	-1
26	52	76	-1
92	40	28	+1
20	25	22	-1
19	20	18	-1
114	125	106	-1
44	44	33	-1
120	130	111	-1
28	83	111	-1
123	104	76	+1
30	74	100	-1
83	40	33	+1
16	20	17	-1
98	43	36	+1
15	17	14	-1
15	17	13	-1
17	19	16	-1
16	17	16	-1
69	33	26	+1
18	19	17	-1
115	65	58	+1
39	18	14	+1
31	93	119	-1
22	34	55	-1
30	58	76	-1
26	72	104	-1
40	19	14	+1
47	20	19	+1
27	62	88	-1
15	18	16	-1
37	21	17	+1
28	77	110	-1
38	79	82	-1
89	100	88	-1
35	17	14	+1
24	50	78	-1
37	108	135	-1
25	27	23	-1
113	125	107	-1
25	58	89	-1
21	23	17	-1
24	46	73	-1
26	69	101	-1
101	49	36	+1
125	94	72	+1
14	16	15	-1
27	50	71	-1
22	32	47	-1
44	125	148	-1
28	58	83	-1
83	112	101	-1
128	92	67	+1
28	49	69	-1
85	39	32	+1
59	24	18	+1
125	67	53	+1
17	17	14	-1
27	58	86	-1
87	132	125	-1
33	89	104	-1
87	74	53	+1
22	32	54	-1
14	15	13	-1
35	43	27	-1
0	0	0	-1
18	19	17	-1
15	18	16	-1
16	17	14	-1
228	239	227	-1
97	43	33	+1
97	44	37	+1
107	47	36	+1
23	24	24	-1
17	18	15	-1
31	86	119	-1
33	91	118	-1
166	150	113	+1
25	44	62	-1
31	24	33	-1
29	66	93	-1
14	16	14	-1
17	18	16	-1
27	64	91	-1
15	15	15	-1
32	55	68	-1
13	15	14	-1
22	23	20	-1
29	85	119	-1
27	42	59	-1
15	17	16	-1
42	20	15	+1
15	17	15	-1
19	20	20	-1
24	55	83	-1
87	52	43	+1
20	20	20	-1
15	17	16	-1
120	67	49	+1
221	185	122	+1
15	16	16	-1
26	53	83	-1
107	56	40	+1
25	52	79	-1
23	37	57	-1
81	46	38	+1
31	82	114	-1
26	54	85	-1
0	0	0	-1
32	98	127	-1
144	106	85	+1
108	134	118	-1
120	79	72	+1
26	50	72	-1
24	42	69	-1
25	48	73	-1
41	15	13	+1
24	49	79	-1
24	53	84	-1
14	17	15	-1
15	16	13	-1
30	84	113	-1
103	52	41	+1
17	18	18	-1
52	60	43	-1
17	18	16	-1
38	33	26	-1
153	152	138	-1
23	31	34	-1
106	64	53	+1
101	44	37	+1
46	53	51	-1
216	235	206	-1
27	52	73	-1
13	17	13	-1
13	16	14	-1
188	207	181	-1
222	236	137	-1
60	29	28	+1
55	67	44	-1
22	24	24	-1
65	21	15	+1
115	126	107	-1
33	33	30	-1
23	53	79	-1
30	90	117	-1
16	18	15	-1
16	18	17	-1
97	53	40	+1
15	16	15	-1
32	48	39	-1
26	21	20	-1
29	27	39	-1
28	55	73	-1
23	24	23	-1
26	27	25	-1
16	17	16	-1
25	69	102	-1
18	21	17	-1
24	54	84	-1
35	38	34	-1
41	16	13	+1
220	199	135	+1
13	15	14	-1
0	0	0	-1
27	22	32	-1
45	103	113	-1
93	36	25	+1
16	17	15	-1
0	0	0	-1
103	49	39	+1
16	21	17	-1
15	17	13	-1
16	14	14	-1
28	78	102	-1
75	38	33	+1
23	51	76	-1
102	104	92	-1
50	55	49	-1
28	70	100	-1
18	19	15	-1
116	55	43	+1
27	27	24	-1
14	15	14	-1
118	129	109	-1
27	73	103	-1
27	66	98	-1
15	17	16	-1
106	50	39	+1
27	49	69	-1
15	16	13	-1
102	47	38	+1
135	104	77	+1
46	22	18	+1
24	48	74	-1
14	17	13	-1
24	45	73	-1
60	22	18	+1
16	19	18	-1
25	58	87	-1
51	21	15	+1
47	18	15	+1
23	52	81	-1
28	82	111	-1
14	16	15	-1
15	17	16	-1
16	18	16	-1
15	16	15	-1
24	62	96	-1
33	35	32	-1
85	40	33	+1
135	105	80	+1
25	53	85	-1
18	20	18	-1
145	114	78	+1
16	19	16	-1
0	0	0	-1
50	21	17	+1
24	32	54	-1
13	15	13	-1
30	33	28	-1
26	52	78	-1
13	14	11	-1
27	24	22	-1
52	21	16	+1
22	32	37	-1
0	0	0	-1
115	63	48	+1
13	16	14	-1
116	126	108	-1
14	17	15	-1
27	26	29	-1
26	59	87	-1
116	125	106	-1
17	19	18	-1
25	55	85	-1
28	81	114	-1
45	22	18	+1
26	49	72	-1
19	18	14	-1
16	17	16	-1
25	34	57	-1
212	195	136	+1
26	71	104	-1
31	34	30	-1
16	16	13	-1
241	241	240	-1
101	43	40	+1
33	93	121	-1
16	17	14	-1
84	37	27	+1
96	52	40	+1
28	73	109	-1
192	168	118	+1
166	183	159	-1
21	23	16	-1
37	102	131	-1
27	76	104	-1
0	0	0	-1
25	62	93	-1
24	51	74	-1
112	78	47	+1
214	170	114	+1
17	18	16	-1
25	39	57	-1
13	13	12	-1
23	24	22	-1
15	15	13	-1
50	31	23	+1
32	96	115	-1
47	47	37	-1
16	17	16	-1
24	56	88	-1
18	22	17	-1
23	26	24	-1
27	73	104	-1
15	17	15	-1
48	17	14	+1
55	24	18	+1
13	14	11	-1
24	49	80	-1
14	14	14	-1
37	105	118	-1
21	16	15	-1
112	88	84	-1
64	35	27	+1
17	20	18	-1
15	17	14	-1
17	19	15	-1
91	103	89	-1
16	18	16	-1
102	61	40	+1
74	35	29	+1
17	20	17	-1
13	15	13	-1
187	206	181	-1
79	49	37	+1
16	18	17	-1
0	0	0	-1
15	16	14	-1
16	19	17	-1
32	86	118	-1
46	129	143	-1
24	21	17	-1
29	30	27	-1
12	15	13	-1
24	44	63	-1
117	128	108	-1
99	53	48	+1
22	27	30	-1
15	14	12	-1
26	40	42	-1
110	126	107	-1
105	49	41	+1
122	90	63	+1
184	132	90	+1
95	44	37	+1
18	19	16	-1
119	59	45	+1
99	54	46	+1
39	112	140	-1
97	44	40	+1
95	69	28	+1
75	40	28	+1
115	127	108	-1
163	114	76	+1
23	21	18	-1
209	167	113	+1
14	16	14	-1
42	19	16	+1
28	66	85	-1
71	40	32	+1
42	18	15	+1
77	41	31	+1
28	78	111	-1
18	19	15	-1
54	19	13	+1
24	46	71	-1
27	67	103	-1
18	15	12	-1
21	27	20	-1
17	19	16	-1
150	130	89	+1
37	39	35	-1
21	22	22	-1
17	18	15	-1
16	17	16	-1
26	53	80	-1
37	82	95	-1
18	18	19	-1
76	86	76	-1
60	32	27	+1
16	15	15	-1
33	83	116	-1
30	73	102	-1
64	38	31	+1
40	118	141	-1
13	15	12	-1
43	18	14	+1
45	81	88	-1
92	52	39	+1
15	16	16	-1
15	17	15	-1
119	131	111	-1
29	61	87	-1
31	62	80	-1
14	17	14	-1
127	87	72	+1
31	82	104	-1
21	23	16	-1
34	28	22	-1
24	45	72	-1
26	44	68	-1
91	108	84	-1
13	15	14	-1
25	45	67	-1
59	23	19	+1
15	17	15	-1
14	17	14	-1
17	17	17	-1
38	47	47	-1
100	48	42	+1
25	61	92	-1
12	14	13	-1
104	43	37	+1
13	16	14	-1
174	199	157	-1
30	53	45	-1
14	17	13	-1
92	50	37	+1
90	48	37	+1
113	124	105	-1
25	61	94	-1
209	178	126	+1
94	52	35	+1
29	74	104	-1
15	18	13	-1
26	64	97	-1
25	38	62	-1
99	51	39	+1
25	53	76	-1
36	98	128	-1
45	50	47	-1
23	41	61	-1
18	22	20	-1
97	45	35	+1
23	41	64	-1
24	41	62	-1
14	18	16	-1
96	49	41	+1
14	14	14	-1
23	39	64	-1
18	19	17	-1
27	69	98	-1
26	45	69	-1
16	18	17	-1
0	0	0	-1
24	50	78	-1
64	33	27	+1
68	73	71	-1
25	56	79	-1
25	70	87	-1
18	20	17	-1
91	40	32	+1
114	125	108	-1
157	121	96	+1
27	48	74	-1
123	78	70	+1
14	16	14	-1
20	20	19	-1
91	46	38	+1
26	49	70	-1
30	84	110	-1
25	47	65	-1
18	21	17	-1
15	17	12	-1
28	74	109	-1
134	106	66	+1
26	48	68	-1
